external_code;name;category;price;image;bit_active;bit_new
9717655;Pulseritas zh 129;Moda;257.4;Moda9717655Pulseritas zh 129.png;0;0
9717405;Puñal c/ brujula;Bazar;1163.66;Bazar9717405Puñal c brujula.png;0;0
34;Puntero Laser Verde;Electronica;1583.5;#N/A;0;0
C10056;Quita esmalte Algabo x50 ml;Perfumeria;166.8;MostradorC10056Quita esmalte Algabo x50 ml.png;0;0
9717404;Quita estamle Algabo x100ml;Perfumeria;286.8;Belleza y Cuidado Personal9717404Quita estamle Algabo x100ml.png;0;0
C10013;Quitaesmalte Cutex x100 ml;Perfumeria;346.8;MostradorC10013Quitaesmalte Cutex x100 ml.jpg;1;0
C06006;Radio Portatil Winco 204;Bazar;4633.2;AudioC06006Radio Portatil Winco 204.png;1;0
C06009;Radio Winco 1231;Bazar;7873.2;AudioC06009Radio Winco 1231.jpg;1;0
C06008;Radio Winco 2004;Bazar;5868;AudioC06008Radio Winco 2004.png;0;0
C06007;Radio Winco 203;Bazar;3553.2;AudioC06007Radio Winco 203.png;1;0
C06004;Radio Winco 223;Bazar;3769.2;AudioC06004Radio Winco 223.png;1;0
717264;Raid Tabletas Doble Accion X12;Verano;214.8;Verano717264Raid Tabletas Doble Accion X12.jpg;1;0
717265;Raid Tabletas Doble Accion X24;Verano;394.8;Verano717265Raid Tabletas Doble Accion X24.jpg;1;0
C03068;Reaxona Odorono 60g;Perfumeria;318;ModaC03068Reaxona Odorono 60g.png;1;0
717524;Recibi Mignon;Libreria;144.67;Insumos717524Recibi Mignon.png;0;0
9717568;Regadera;Jugueteria;413.49;Jugueteria9717568Regadera.png;0;0
C01062;Regla 20cm;Libreria;76.74;LibreriaC01062Regla 20cm.jpg;1;0
C04016;Regla de Metal 30cm;Ferreteria;115.65;FerreteraC04016Regla de Metal 30cm.png;0;0
717461;Reloj de Pared;Bazar;1804.55;Bazar717461Reloj de Pared.jpeg;0;0
9717409;Reloj Despertador 3591;Bazar;473.5;Bazar9717409Despertador 3591.jpeg;1;0
C09011;Reloj Despertador 890315;Bazar;635;ElectronicaC09011Reloj despertador 890315.png;1;0
9717531;Reloj Despertador art 8835/36;Bazar;492.7;Bazar9717531Despertador art 8835.jpeg;1;0
717377;Resaltador Pastel Filgo Fino;Libreria;123.02;Libreria717377Resaltador Pastel Filgo Fino.png;1;0
9717499;Revolver c/Sopapas;0;233.75;Jugueteria9717499Revolver cSopapas.jpeg;0;0
C14003;Ring p/celular 03;Accesorios Celular;140.5;AccesoriosCeludarC14003Ring pcelular 03.png;1;0
C01047;Riñonera;Moda;1187.5;LibreriaC01047Riñonera.png;1;0
213;Rizador Pelo Ceramica 2003 Dinax PLHCR2003;Electro Beauty;3607.04;#N/A;0;0
9717431;Rizador Pelo Titanium 2001 Dinax PLHCR2001;Electro Beauty;1778.35;Electro Beauty9717431Rizador Pelo Titanium 2001 Dinax PLHCR2001.png;0;0
72;Rollo Estaño;Ferreteria;130.5;Ferretera000072Estaño x 10.jpg;1;0
717215;Rollo Etiquetadora;Mostrador;88.99;Insumos717215Rollo Etiquetadora.png;1;0
9717563;Rompecabezas Argentina;Jugueteria;105.6;Jugueteria9717563Rompecabezas Argentina.jpeg;0;0
9717455;Rompecabezas Personajes;Jugueteria;240.68;Jugueteria9717455Rompecabezas Personajes.png;0;0
C10036;Rueda Piedras Encendedor;Mostrador;287.04;MostradorC10036Rueda Piedras Encendedor.png;1;0
C05021;Sacacorchos de Brazos CC2173;Bazar;474.65;BazarC05021Sacacorchos de Brazos CC2173.png;0;0
717383;Sacacorchos Destapador 1458;Bazar;242.55;BazarC05034Sacacorchos Destapador M0561954.png;0;0
C01036;SacaPuntas Metal LB6159;Libreria;43.9;LibreriaC01036SacaPuntas Metal LB6159.png;1;0
717256;Sacapuntas Plastico x24;Libreria;368.9;Libreria717256Sacapuntas Plastico x24.jpeg;1;0
9717446;Saltarines;Jugueteria;209;Jugueteria9717446Saltarines.jpeg;0;0
717214;Secador Pelo Winco W191;Electro Beauty;4201.2;Moda717214Secador Pelo Winco W191.png;1;0
C03070;Sedal Co-Creations (Shampoo) 190ml;Perfumeria;358.8;ModaC03070Sedal Co-Creations (Shampoo) 190ml.png;1;0
C03069;Sedal Recarga Natural (Acondicionador) 190ml;Perfumeria;358.8;ModaC03069Sedal Recarga Natural (Acondicionador) 190ml.png;1;0
9717456;Sedal Sachet 10ml Acondicionador;Perfumeria;25.8;ModaC03086Sedal Sachet 10ml Acondicionador x24.png;1;0
C03086;Sedal Sachet 10ml Acondicionador x24;Perfumeria;446.9;ModaC03086Sedal Sachet 10ml Acondicionador x24.png;0;0
9717457;Sedal Sachet 10ml Shampoo;Perfumeria;25.8;ModaC03085Sedal Sachet 10ml Shampoo x24.png;1;0
C03085;Sedal Sachet 10ml Shampoo x24;Perfumeria;446.9;ModaC03085Sedal Sachet 10ml Shampoo x24.png;0;0
717255;Separadores A4;Libreria;210.4;Libreria717255Separadores A4.jpg;1;0
9717635;Serpentina;Mostrador;246.29;Mostrador9717635Serpentina.jpg;0;0
C02022;Serpiente Magica DH8004;Jugueteria;167.3;JugueteriaC02022Serpiente Magica DH8004.png;0;0
C03057;Set Brochas maquillaje;Belleza y Cuidado Personal;458.15;ModaC03057Set Brochas.png;1;0
9717496;Set Constructor Duravit Art 204;Jugueteria;4073.4;Jugueteria9717496Set Constructor Duravit Art 204.png;1;0
9717488;Set de Maquillaje Pink Magic;Jugueteria;1571.33;Jugueteria9717488Set de Maquillaje Ping Magic.jpeg;0;0
C01052;Set Geometría 20cm 4Pz NO002;Libreria;167.2;LibreriaC01052Set Geometría 20cm NO002.png;0;0
9717505;Set herramientas 14 Pz;Jugueteria;829.29;Jugueteria9717505Set herramientas 14 Pz.jpeg;0;0
C02035;Set Limpieza;Jugueteria;585;JugueteriaC02035Set Limpieza.png;1;0
96;Set Manicura en Caja;Belleza y Cuidado Personal;618.75;#N/A;0;0
87;Shampoo Polyana 970 ml;Perfumeria;315.59;#N/A;0;0
C01067;Sistema Monetario;Libreria;126.39;LibreriaC01067Sistema Monetario.png;1;0
C02005;Slime 190g;Jugueteria;305.5;JugueteriaC02005Slime 190g.png;0;0
9717450;Slime Personajes Chico;Jugueteria;106.5;Jugueteria9717450Slime Personajes Chico.png;0;0
717273;Sobres A4 Papel Madera;Libreria;34.5;Librera717273Sobres A4 Papel Madera.jpg;1;0
C000002;Soldador Estaño 40 w;Ferreteria;844.9;Ferretera000002Soldador Estaño 40 w.jpg;1;0
9717372;Sombra Infantil 51256;Jugueteria;246.59;Belleza y Cuidado Personal9717372Sombra 51256.png;0;0
9717540;Sombra labial esmalte en caja personajes;Jugueteria;462;Moda9717540Sombra labial esmalte en caja.jpeg;0;0
49;Sombras 8037 / 50179;Belleza y Cuidado Personal;340.45;#N/A;0;0
9717378;Sombras Personajes 8337;Jugueteria;210;Jugueteria9717378Sombras Personajes.png;0;0
9717490;Sonajero Elefante 6609;Jugueteria;199.65;Jugueteria9717490Sonajero Elefante 6609.png;0;0
717508;Sonajero x2 8450;Jugueteria;392.65;Jugueteria717508Sonajero x2 8450.png;0;0
717526;Soporte Celular Largo GPS 6165;Accesorios Celular;356.41;AccesoriosCeludar717257Soporte Celular Pinza Dinax.png;0;0
9717368;Soporte Celular Plegable Dinax;Accesorios Celular;203.5;Accesorios Celular9717368Soporte Celular Plegable Dinax.png;1;0
C14001;Soporte Celular/GPS Auto 9468;Accesorios Celular;371.5;AccesoriosCeludarC14001Soporte CelularGPS Auto 5412.png;0;0
C05002;Soporte TV Fijo 14/42 pulgadas;Bazar;1809.5;Bazar000160Soporte TV Fijo 26 a 55.png;1;0
C10073;Sorbetes x25u;Bazar;267.3;MostradorC10073Sorbetes x25u.png;0;0
C02063;Spinner Caja N°3;Jugueteria;175.89;JugueteriaC02063Spinner.png;1;0
C01097;Sticker x12;Libreria;453.88;LibreriaC01097Sticker x12.png;0;0
9717475;Talco Algabo 144grs;Perfumeria;156;Jugueteria9717475Talco Algabo 144grs.jpeg;0;0
717323;Talonario Presupuesto Chico;Libreria;283.65;Insumos717323Talonario Presupuesto Chico.png;1;0
717324;Talonario Presupuesto Grande;Libreria;553.94;Insumos717324Talonario Presupuesto Grande.jpg;1;0
155;Tampon OB x8 Mediano;Perfumeria;502.8;Moda000155Tampon OB x8 Medio.png;1;0
717441;Tanza 100m;Ferreteria;232;Mercera717441Tanza 100m.jpeg;0;0
C05013;Tapón Termo 1/2L 2308;Bazar;236.39;BazarC05013Tapón Termo 0,5L 2308.jpg;1;0
C05012;Tapón Termo 1L;Bazar;390;BazarC05012Tapón Termo 1L.jpg;1;0
717457;Tapón Termo 1L Pico Cebador Antartida;Bazar;398.5;Bazar717457Tapón Termo 1L Pico Cebador.jpeg;1;0
C10054;Tarjeteros;Moda;675;MostradorC10054Tarjeteros.png;1;0
C05069;Tazas de Personaje con Tapa;Bazar;200.9;BazarC05069Tazas de Personaje con tapa.png;0;0
C07013;Tecla  Adhesiva/Imantada Pilas;Iluminacion;358.6;IluminacionC07013Luz AdhesivaImantada Pilas.png;0;0
C09020;Teclado Dinax DXTEC643;Computacion;1907;ElectronicaC09020Teclado Dinax DXTEC643.png;1;0
C05059;Telefono Dinax 19;Bazar;3477.38;BazarC05059Telefono Dinax 19.png;0;0
9717494;Telefono Robot;Jugueteria;606.65;Jugueteria9717494Telefono Robot.jpeg;0;0
C04017;Tensores x3 890363;Ferreteria;381.15;FerreteriaC04017Tensores x3 890363.png;1;0
8;Termometro Cocina;Bazar;1144.8;#N/A;0;0
219;Termometro de Mercurio;Bazar;281.5;#N/A;0;0
C09001;Termometro Digital;Bazar;530;ElectronicaC09001Termometro Digital.png;1;0
3126;Tetris de personajes;Jugueteria;867.03;#N/A;0;0
C02071;Tetris DXZONA84;Jugueteria;650.38;JugueteriaC02071Tetris DXZONA84.png;0;0
C03081;Tiara Strass;Moda;1250;ModaC03081Tiara Strass.png;1;0
68;Tiara Strass con Peineta;Moda;1375;Moda000068Tiara Strass con Peineta.jpg;1;0
C01053;Tijera 7.5 MR2330;Merceria;437.5;LibreriaC01053Tijera 7.5 MR2330.png;0;0
C01054;Tijera 8.5 HD2331;Merceria;325.5;LibreriaC01054Tijera 8.5HD2331.png;0;0
53;Tijera de Cocina;Bazar;468.05;Bazar000053Tijera de Cocina.png;1;0
717384;Tijera Mericut;Libreria;278.53;Mercera717384Tijera Mericut.jpg;0;0
C03053;Tijera para Uñas;Belleza y Cuidado Personal;144.75;ModaC03053Tijera para Uñas.png;0;0
C02127;Tijera Zig Zag;Libreria;249.37;LibreriaC02127Tijera Zig Zag.png;1;0
C02132;Tiki Taka;Jugueteria;151.9;JugueteriaC02132Tiki Taka.png;1;0
9717344;Timbre de Bici c/Brujula;Jugueteria;289.5;Jugueteria9717344Timbre de Bici cBrujula.png;1;0
C09008;Timbre Inalambrico PRTIMB28;Bazar;1858.5;ElectronicaC09008Timbre Inalambrico PRTIMB28.png;1;0
C07018;Tira luz led Pilas 20 Led;Iluminacion;343.75;IluminacionC07018Tira luz led Pilas.png;1;0
717380;Tiza Blanca Playcolor x12;Libreria;113.98;Libreria717380Tiza Blanca Playcolor x12.png;1;0
717379;Tiza Color Playcolor x12;Libreria;249.39;Libreria717379Tiza Color Playcolor x12.jpg;1;0
9717572;Toallitas c/alas Doncella Verde;Perfumeria;107.9;Perfumeria9717572Toallitas calas Doncella Verde.png;1;0
43;Toallitas Doncella Naranja;Perfumeria;92.44;#N/A;0;0
C03006;Torno Uñas con Cabina;Electro Beauty;1550;ModaC03006Torno Uñas con Cabina.jpg;0;0
C03003;Torno Uñas SalonShaper CP0075;Electro Beauty;1146.5;ModaC03003Torno Uñas SalonShaper CP0075.png;0;0
C05027;Torre Eifrel 8 cm;Bazar;147.95;BazarC05027Torre Eifrel Chica.png;0;0
C05068;Traba Puertas;Bazar;99;BazarC05068Traba Puertas.png;0;0
218;Transmisor Bluetooth-FM Dinax;Accesorios Celular;1559.2;Electronica000218Trasnmisor Bluetooth-FM.jpg;1;0
9717557;Trompeta Argentina;Jugueteria;211.75;Jugueteria9717557Trompeta Argentin.jpeg;0;0
9717578;Trompo tornado 5885;Jugueteria;210.65;Jugueteria9717578Trompo tornado 5885.jpeg;0;0
7;Uñas Postizas Infantiles;Belleza y Cuidado Personal;247.5;Moda000007Uñas Postizas Infantiles.png;1;0
C10006;Unipox 25ml;Mostrador;474;MostradorC10006Unipox 25ml.png;1;0
C02027;Uno Flip;Jugueteria;506.25;JugueteriaC02027Uno Flip.png;1;0
9717538;Uno solo Ruibal;Jugueteria;525.25;Jugueteria9717538Uno solo Ruibal.jpeg;0;0
9717481;Valija Lol c/Accesorios;Jugueteria;1138.5;Jugueteria9717481Valija Lol cAccesorios.jpeg;0;0
C05006;Vaso Chopp 500cc;Bazar;659.89;BazarC05006 Vaso Chopp.png;0;0
C05007;Vaso con pico;Bazar;74.05;BazarC05007Vaso con pico.png;1;0
9717582;Vaso de Argentina c/tapa y bombilla;Bazar;432.63;Bazar9717582Vaso de Argentina ctapa.png;0;0
9717691;Vaso de Argentina Tapa;0;460;Bazar9717691Vaso de Argentina Tapa.png;0;0
9717606;Vaso Mundial p/cafe;Bazar;432.85;Bazar9717606Vaso Mundial pcafé.png;0;0
9717506;Vaso para bebe (Chupeton);Bazar;199.8;Bazar9717506Chupeton con manija.jpeg;1;0
C10065;Velas Cumpleaños 7011002;Mostrador;151.5;MostradorC10065Velas Cumpleaños 7011002.png;1;0
99;Velitas a pila;Bazar;130;Bazar000099Velitas a pila.jpeg;1;0
C16004;Velitas de Vidrio;Bazar;93.5;SCC16004Velitas de Vidrio.png;0;0
9717373;Vibora de Goma;Jugueteria;292.5;Jugueteria9717373Vibora de Goma.png;0;0
9717648;Vinchas de Argentina;Jugueteria;44;Jugueteria9717648Vinchas de Argentina.png;1;0
C03109;Vinchas Infantiles;Jugueteria;68.23;JugueteriaC03109Vinchas Infantiles.png;0;0
78;Volante Musical 18778/6440;Jugueteria;918.5;Jugueteria000078Volante Musical.png;1;0
9717517;Volante Musical N°3330;Jugueteria;519.75;0;0;0
C01041;Voligoma 30ml;Libreria;269.7;LibreriaC01041Voligoma 30ml.jpg;1;0
717373;Yerbera/Azucarera Plastica;Bazar;172.39;Bazar717373YerberaAzucarera Plastica.png;1;0
717385;Yo Yo Emoji;Jugueteria;150.59;Jugueteria717385Yo Yo Emoji.png;1;0
